id,authority,title,description,app_type,application_type,development_type,app_size,app_state,decision,start_date,decided_date,last_changed,address,postcode,lat,lng,link,status_class,site_area_ha
Reigate/24/01769/DET07,Reigate,Submission of arboricultural details pursuant to condition 7 of permission 24/01769/F. Single storey rear extension to Horley Town Counci...,"Submission of arboricultural details pursuant to condition 7 of permission 24/01769/F. Single storey rear extension to Horley Town Council office building together with works to upgrade existing building and facilities for both staff and external users hiring the main hall, revised vehicle and cycle parking arrangements, introduction of photovoltaics and fenestration changes.",Conditions,,,Small,Undecided,,2025-09-25,None,2025-10-10T08:34:40.956843,Horley Town Council The Albert Rooms 92 Albert Road Horley Surrey RH6 7HZ,RH6 7HZ,,,https://www.planit.org.uk/planapplic/Reigate/24/01769/DET07/,Pending,
NewForest/25/10860,New Forest (District),Ground floor side extension; first floor front extension with balcony; fenestration alterations; rooflight; extend dropped kerb to allow ...,Ground floor side extension; first floor front extension with balcony; fenestration alterations; rooflight; extend dropped kerb to allow 2 vehicles with part removal of existing garden wall; solar panels.,Full,,,Small,Undecided,,2025-09-25,None,2025-10-13T08:20:06.09398,"GERRANS, CASTLE CLOSE, MILFORD-ON-SEA SO41 0QB",SO41 0QB,,,https://www.planit.org.uk/planapplic/NewForest/25/10860/,Pending,
CheshireEast/25/3698/DSC,Cheshire East,Discharge of Conditions 9a and 9b on 22/4242N - Demolition of part of existing changing room block and construction of single and two sto...,"Discharge of Conditions 9a and 9b on 22/4242N - Demolition of part of existing changing room block and construction of single and two storey extension to provide additional facilities including reception, studio space and spectator seating. Decoration of existing profiled sheet roof covering and installation of photovoltaic panels. Alterations to car park to provide new storage compound and increase area available for car parking. Provision of new pedestrian access from boundary and cycle parking.",Conditions,,,None,None,,2025-09-25,None,2025-10-13T07:48:44.411809,"Cumberland Arena Thomas Street, Crewe, Cheshire East, CW1 2BD",CW1 2BD,,,https://www.planit.org.uk/planapplic/CheshireEast/25/3698/DSC/,Pending,
Leeds/25/05249/DPD,Leeds,Determination for installation of roof mounted solar PV equipment,Determination for installation of roof mounted solar PV equipment,Outline,,,Small,Undecided,,2025-09-25,None,2025-10-14T08:09:40.861991,5 Seacroft Avenue Seacroft Leeds LS14 6JD,LS14 6JD,,,https://www.planit.org.uk/planapplic/Leeds/25/05249/DPD/,Pending,
Dover/CON/23/01446/A,Dover,"Discharge of condition 3 (external colour of units), condition 4 (pre-com fire management plan), condition 8 (pre-com CEMP) pursuant to a...","Discharge of condition 3 (external colour of units), condition 4 (pre-com fire management plan), condition 8 (pre-com CEMP) pursuant to application 23/01446 Installation of a battery energy storage system (BESS) and associated infrastructure",Conditions,,,Small,Undecided,,2025-09-25,None,2025-10-11T09:31:56.917827,Power Station At Artillery Way Discovery Park Sandwich Kent,None,,,https://www.planit.org.uk/planapplic/Dover/CON/23/01446/A/,Pending,
Islington/P2025/2718/LBC,Islington,Single storey rear infill extension at lower ground floor; raising of garden walls to both sides; external landscaping to front and rear;...,"Single storey rear infill extension at lower ground floor; raising of garden walls to both sides; external landscaping to front and rear; installation of air source heat pump to rear garden; installation of photovoltaic panels to main roof; installation of green roof to existing closet wing roof. External redecoration including render, railings and replacement steps. Refurbishment and replacement glass in existing timber sash windows and external doors. Re-route SVP and RWP. Internal decorative refurbishment throughout and internal reconfiguration with new openings and new walls and doors. Services replacement including central heating and hot water and electrical installations. Replacement of internal floor finishes throughout. Replacement of kitchen, bathrooms and utility fixtures, fittings and finishes. [planning application also submitted LBI ref P2025/2717/FUL]",Heritage,,,Small,Undecided,,2025-09-25,None,2025-10-13T08:12:21.911691,"28, Colebrooke Row, London, N1 8AS",N1 8AS,,,https://www.planit.org.uk/planapplic/Islington/P2025/2718/LBC/,Pending,
Cherwell/25/02520/REN56,Cherwell,Prior approval application for installation of 20no. in-line photovoltaic roof panels,Prior approval application for installation of 20no. in-line photovoltaic roof panels,None,,,Small,Undecided,,2025-09-25,None,2025-10-14T07:47:30.967245,Grimsbury Community Centre 5 Burchester Place Banbury OX16 3WT,OX16 3WT,,,https://www.planit.org.uk/planapplic/Cherwell/25/02520/REN56/,Pending,
Torbay/P/2025/0604,Torbay,"Alterations with demolition and reconstruction of projecting wings, landscaping, solar panels and associated works.","Alterations with demolition and reconstruction of projecting wings, landscaping, solar panels and associated works.",Full,,,None,Undecided,,2025-09-25,None,2025-10-13T08:39:22.282687,Spy Glass Loxbury Rise Torquay TQ2 6RT,TQ2 6RT,,,https://www.planit.org.uk/planapplic/Torbay/P/2025/0604/,Pending,2.0
DorsetCouncil/P/VOC/2025/05333,Dorset,"Demolish agricultural buildings, erect 5 No. dwellings with associated works to form access, parking, gardens and storage, and install gr...","Demolish agricultural buildings, erect 5 No. dwellings with associated works to form access, parking, gardens and storage, and install ground mounted solar array (with variation of Condition No. 2 of Planning Permission No. P/FUL/2024/02230 to amend the approved plans).",Conditions,,,Small,Undecided,,2025-09-25,None,2025-10-14T07:54:59.028307,Savage Cat Farm Bay Road Gillingham SP8 5QR,SP8 5QR,,,https://www.planit.org.uk/planapplic/DorsetCouncil/P/VOC/2025/05333/,Pending,8.0
Oldham/SONDPR/355124/25,Oldham,Prior approval for installation of a solar PV system to roof of Joe Royle Stand,Prior approval for installation of a solar PV system to roof of Joe Royle Stand,Outline,,,Small,Undecided,,2025-09-25,None,2025-10-14T08:17:27.402927,"Joe Royle Stand, Oldham Athletic Football Club, Boundary Park Hilbre Avenue Oldham OL1 2PA",OL1 2PA,,,https://www.planit.org.uk/planapplic/Oldham/SONDPR/355124/25/,Pending,333.0
Perth/25/01428/LBC,Perth,Installation of solar panels and air source heat pumps,Installation of solar panels and air source heat pumps,Heritage,,,Small,Undecided,,2025-09-25,None,2025-10-14T08:18:08.572495,Church Hall Balmoral Road Rattray Blairgowrie PH10 7AE,PH10 7AE,,,https://www.planit.org.uk/planapplic/Perth/25/01428/LBC/,Pending,
Perth/25/01429/FLL,Perth,Installation of wall-mounted solar panels and 4 air source heat pumps,Installation of wall-mounted solar panels and 4 air source heat pumps,Full,,,Small,Undecided,,2025-09-25,None,2025-10-14T08:18:08.663137,Church Hall Balmoral Road Rattray Blairgowrie PH10 7AE,PH10 7AE,,,https://www.planit.org.uk/planapplic/Perth/25/01429/FLL/,Pending,
Perth/25/01432/FLL,Perth,"Erection of a free-range egg unit, installation of solar panels and associated works","Erection of a free-range egg unit, installation of solar panels and associated works",Full,,,Small,Undecided,,2025-09-25,None,2025-10-14T08:18:08.704282,Land 350 Metres North Of Mill Of Gask Farm Gask Auchterarder PH3 1JA,PH3 1JA,,,https://www.planit.org.uk/planapplic/Perth/25/01432/FLL/,Pending,25.0
Southampton/25/01120/FUL,Southampton,"Erection of a part 2-storey, part first floor side extension. Roof alterations including dormer window to facilitate loft conversion with...","Erection of a part 2-storey, part first floor side extension. Roof alterations including dormer window to facilitate loft conversion with Juliet balcony, solar panels and change of use to a 12-person house in multiple occupation (HMO, Sui-Generis).",Full,,,Small,Undecided,,2025-09-25,None,2025-10-13T08:31:36.378653,1 Rampart Road Southampton SO18 1AT,SO18 1AT,,,https://www.planit.org.uk/planapplic/Southampton/25/01120/FUL/,Pending,1.0
Sevenoaks/25/02741/AGRNOT,Sevenoaks,A new hay storage barn with solar panels.,A new hay storage barn with solar panels.,Other,,,Small,Undecided,,2025-09-25,None,2025-10-03T08:34:42.842345,Field West Of Larchwood Pillar Box Lane Seal Chart Kent TN15 0EY,TN15 0EY,,,https://www.planit.org.uk/planapplic/Sevenoaks/25/02741/AGRNOT/,Pending,
Maldon/25/00871/HOUSE,Maldon,Installation of 8 solar panels on existing rear roof slope,Installation of 8 solar panels on existing rear roof slope,Full,,,Small,Undecided,,2025-09-25,None,2025-10-13T08:15:56.918505,The Stables 72A Wantz Road Maldon Essex CM9 5DE,CM9 5DE,,,https://www.planit.org.uk/planapplic/Maldon/25/00871/HOUSE/,Pending,
Aberdeenshire/APP/2025/1595,Aberdeenshire,Installation of Ground Mounted Solar Arrays,Installation of Ground Mounted Solar Arrays,Full,,,Medium,Undecided,,2025-09-25,None,2025-10-14T07:30:16.423687,Garioch Sports Centre Strathburn Park Burghmuir Drive Inverurie Aberdeenshire AB51 4GY,AB51 4GY,,,https://www.planit.org.uk/planapplic/Aberdeenshire/APP/2025/1595/,Pending,14.0
Hinckley/25/00916/HOU,Hinckley and Bosworth,"Erection of single storey front and side extension, single storey side and rear extension, two storey front extension and the addition of...","Erection of single storey front and side extension, single storey side and rear extension, two storey front extension and the addition of solar panels and rendering",Full,,,Small,Undecided,,2025-09-25,None,2025-10-14T08:05:34.269289,7 Sherborne Road Burbage Hinckley Leicestershire LE10 2BE,LE10 2BE,,,https://www.planit.org.uk/planapplic/Hinckley/25/00916/HOU/,Pending,
WestLancashire/2025/0834/FUL,West Lancashire,"Ridge lift to existing garage and conversion, driveway material alteration, solar panels to rear dormer.","Ridge lift to existing garage and conversion, driveway material alteration, solar panels to rear dormer.",Full,,,Small,Undecided,,2025-09-25,None,2025-10-14T08:38:38.946845,Oakwood Flash Lane Rufford Ormskirk Lancashire L40 1SN,L40 1SN,,,https://www.planit.org.uk/planapplic/WestLancashire/2025/0834/FUL/,Pending,
Salford/NOT/2025/1395,Salford,Application to determine if prior approval is required for a proposed installation of roof mounted 99.90 kWp Solar PV on Barton Moss Secu...,Application to determine if prior approval is required for a proposed installation of roof mounted 99.90 kWp Solar PV on Barton Moss Secure Unit installation consisting of 384 x 530W PV modules,Outline,,,Small,Undecided,,2025-09-25,None,2025-10-14T08:22:57.25428,"Barton Moss Secure Care Centre, Park House, Barton Moss Road, Eccles, Manchester, M30 7RL",M30 7RL,,,https://www.planit.org.uk/planapplic/Salford/NOT/2025/1395/,Pending,
Cotswold/25/03039/FUL,Cotswold,"Demolition of industrial shed and erection of 1no. dwelling and 1no. ancillary accommodation/utility building, including air source heat ...","Demolition of industrial shed and erection of 1no. dwelling and 1no. ancillary accommodation/utility building, including air source heat pumps and solar panels",Full,,,Small,Undecided,,2025-09-25,None,2025-10-14T07:51:49.057007,The Old Farm Hawks Lane Chedworth Cheltenham Gloucestershire GL54 4AH,GL54 4AH,,,https://www.planit.org.uk/planapplic/Cotswold/25/03039/FUL/,Pending,
Brent/25/2730,Brent,"Details pursuant to condition 33 (external lighting) of Variation of Conditions reference 23/1935 dated 31 October, 2023, for Variation o...","Details pursuant to condition 33 (external lighting) of Variation of Conditions reference 23/1935 dated 31 October, 2023, for Variation of conditions 2 (approved drawings and documents), 18 (compliance with approved noise assessment), 31 (communal television system/satellite dishes), 32 (photovoltaic panel arrays on the roofs), 37 (affordable housing), 38 (private residential), 41 (landscaping including tree planting) and 43 (child play equipment) of Deemed (Reg4 Councils Other Development) reference 18/4920 dated 3 July, 2020, with later NMA to vary Description under reference 23/2116 for Demolition of all existing buildings and erection of a part six, nine, ten and twelve storey building arranged around a courtyard (Western Building) providing residential units and a part four, five, eight, nine and ten storey L shaped building (Eastern Building) providing residential units. The provision of a pedestrian and cycle shared surface along Neville Road, with associated cycle provision, bin stores, landscaping and ancillary works (Revised Description).",Conditions,,,Small,Undecided,,2025-09-25,None,2025-10-14T07:37:32.920236,"1-8 INC Neville House & Neville House Garages, Neville Road, 1-64 INC Winterleys and Seahorse Day Nursery, Albert Road, 113-128 Carlton House and Carlton House Hall, Canterbury Terrace London, NW6",None,,,https://www.planit.org.uk/planapplic/Brent/25/2730/,Pending,
Islington/P2025/2717/FUL,Islington,Single storey rear infill extension at lower ground floor; raising of garden walls to both sides; external landscaping to front and rear;...,"Single storey rear infill extension at lower ground floor; raising of garden walls to both sides; external landscaping to front and rear; installation of air source heat pump to rear garden; installation of photovoltaic panels to main roof; installation of green roof to existing closet wing roof. External redecoration including render, railings and replacement steps. Refurbishment and replacement glass in existing timber sash windows and external doors. Re-route SVP and RWP. Internal decorative refurbishment throughout and internal reconfiguration with new openings and new walls and doors. Services replacement including central heating and hot water and electrical installations. Replacement of internal floor finishes throughout. Replacement of kitchen, bathrooms and utility fixtures, fittings and finishes. (Listed building consent also submitted ref:P2025/2718/LBC).",Full,,,Small,Undecided,,2025-09-25,None,2025-10-13T08:12:21.908815,"28, Colebrooke Row, London, N1 8AS",N1 8AS,,,https://www.planit.org.uk/planapplic/Islington/P2025/2717/FUL/,Pending,
ScottishBorders/25/01338/FUL,Scottish Borders,Installation of solar photo voltaic array to roof and introduction of air source heat pump,Installation of solar photo voltaic array to roof and introduction of air source heat pump,Full,,,Medium,Undecided,,2025-09-25,None,2025-10-08T08:29:03.381315,The Old Bakery (Port House) 11 Exchange Street Jedburgh Scottish Borders,None,,,https://www.planit.org.uk/planapplic/ScottishBorders/25/01338/FUL/,Pending,
Reigate/24/01769/DET11,Reigate,Submission of travel plan details pursuant to condition 11 of permission 24/01769/F. Single storey rear extension to Horley Town Council ...,"Submission of travel plan details pursuant to condition 11 of permission 24/01769/F. Single storey rear extension to Horley Town Council office building together with works to upgrade existing building and facilities for both staff and external users hiring the main hall, revised vehicle and cycle parking arrangements, introduction of photovoltaics and fenestration changes.",Conditions,,,Small,Undecided,,2025-09-25,None,2025-10-10T08:34:40.906493,Horley Town Council The Albert Rooms 92 Albert Road Horley Surrey RH6 7HZ,RH6 7HZ,,,https://www.planit.org.uk/planapplic/Reigate/24/01769/DET11/,Pending,
DorsetCouncil/P/NMA/2025/05674,Dorset,Non-material Amendment - Install Operations & Management Welfare building and site 4 No. storage containers; to Planning Permission No. P...,Non-material Amendment - Install Operations & Management Welfare building and site 4 No. storage containers; to Planning Permission No. P/VOC/2023/00014 (Installation of a renewable energy scheme comprising ground mounted photovoltaic arrays together with substation; transformer stations; access; internal access track; landscaping; biodiversity measures; security fencing; security measures; access gate; access improvement and ancillary infrastructure).,Amendment,,,Small,Permitted,Granted,2025-09-24,2025-10-07,2025-10-13T07:55:58.897085,Higher Stockbridge Farm Higher Stockbridge Farm Lillington To Junction Seven Ash Common Road Stockbridge DT9 6EP,DT9 6EP,,,https://www.planit.org.uk/planapplic/DorsetCouncil/P/NMA/2025/05674/,Approved,
Dumfries/25/1785/FUL,Dumfries,"ERECTION OF FREE RANGE POULTRY UNIT WITH ROOF MOUNTED SOLAR PANELS, SITING OF 3 FEED SILOS, FORMATION OF PARKING AND TURNING AREA AND LAN...","ERECTION OF FREE RANGE POULTRY UNIT WITH ROOF MOUNTED SOLAR PANELS, SITING OF 3 FEED SILOS, FORMATION OF PARKING AND TURNING AREA AND LANDSCAPING",Full,,,Small,Undecided,,2025-09-24,None,2025-10-11T09:33:29.747312,Land South Of Little Sypland Kirkcudbright DG6 4XR,DG6 4XR,,,https://www.planit.org.uk/planapplic/Dumfries/25/1785/FUL/,Pending,
WestmorlandFurness/2025/1833/NMA,Westmorland and Furness,Non-Material Amendment for the provision of chimney to side (SW) elevation; alterations to front canopy; alterations to ground floor side...,Non-Material Amendment for the provision of chimney to side (SW) elevation; alterations to front canopy; alterations to ground floor side (NE) facing fenestration; provision of external door with canopy over in lieu of window to utility room; provision of kitchen window to rear (NW) elevation; provision of inset solar PV panels to dwelling in lieu of garage; internal layout alterations involving relocation of WC and change of use of guest bedroom to living room attached to planning permission SL/2023/0749 (Proposed Dwelling),Amendment,,,Small,Undecided,Pending,2025-09-24,None,2025-10-11T14:02:11.927734,Land South of Fair View Daltongate ULVERSTON LA12 7BE,LA12 7BE,,,https://www.planit.org.uk/planapplic/WestmorlandFurness/2025/1833/NMA/,Pending,
ScottishBorders/25/01332/LBC,Scottish Borders,Installation of solar photo voltaic array to roof and introduction of air source heat pump,Installation of solar photo voltaic array to roof and introduction of air source heat pump,Heritage,,,Small,Undecided,,2025-09-24,None,2025-10-01T08:34:26.949396,The Old Bakery (Port House) 11 Exchange Street Jedburgh Scottish Borders,None,,,https://www.planit.org.uk/planapplic/ScottishBorders/25/01332/LBC/,Pending,
Stirling/25/00520/FUL,Stirling,Installation of 1no. wind turbine and ground mounted solar array for off-grid electricity system for building granted consent under 23/00...,Installation of 1no. wind turbine and ground mounted solar array for off-grid electricity system for building granted consent under 23/00456/FUL,Full,,,Small,Undecided,,2025-09-24,None,2025-10-14T08:30:44.017917,Batavaime Kennock Lubchurran Road Killin FK21 8UB,FK21 8UB,,,https://www.planit.org.uk/planapplic/Stirling/25/00520/FUL/,Pending,
NorthHertfordshire/25/02467/FPH,North Hertfordshire,"Erection of detached outbuilding to include solar panels on roof for use as studio, garden store and workshop following demolition of exi...","Erection of detached outbuilding to include solar panels on roof for use as studio, garden store and workshop following demolition of existing detached outbuildings.",Full,,,Small,Undecided,,2025-09-24,None,2025-10-13T08:21:10.086117,7 Hitchin Road Pirton Hertfordshire SG5 3PZ,SG5 3PZ,,,https://www.planit.org.uk/planapplic/NorthHertfordshire/25/02467/FPH/,Pending,
CheshireEast/25/3689/PRIOR-6,Cheshire East,Prior approval for roof mounted Solar Photovoltaic panels.,Prior approval for roof mounted Solar Photovoltaic panels.,Outline,,,None,None,,2025-09-24,None,2025-09-30T07:44:17.208034,"Radius Campus Emperor Way, Crewe, Cheshire East, CW1 6BD",CW1 6BD,,,https://www.planit.org.uk/planapplic/CheshireEast/25/3689/PRIOR-6/,Pending,
CheshireEast/25/3689/PRIOR-14J,Cheshire East,Prior approval for roof mounted Solar Photovoltaic panels.,Prior approval for roof mounted Solar Photovoltaic panels.,Outline,,,None,None,,2025-09-24,None,2025-10-01T07:40:01.714393,"Radius Campus Emperor Way, Crewe, Cheshire East, CW1 6BD",CW1 6BD,,,https://www.planit.org.uk/planapplic/CheshireEast/25/3689/PRIOR-14J/,Pending,
Exmoor/6/34/25/005,Exmoor,Proposed installation of external insulation panels with a smooth rendered finish as well as the installation of solar panels to the resp...,Proposed installation of external insulation panels with a smooth rendered finish as well as the installation of solar panels to the respective roof slopes identified in the proposed plans to the dwellings at 1-4 Orchard Bungalows and 1-27 Orchard Way. Also removal of several stacks.,Full,,,Small,Undecided,,2025-09-24,None,2025-10-14T07:58:26.59752,"1-4 ORCHARD BUNGALOWS (TA24 7TF) AND 1-27 ORCHARD WAY (TA24 7UL), Timberscombe, Minehead",TA24 7TF,,,https://www.planit.org.uk/planapplic/Exmoor/6/34/25/005/,Pending,
EastDevon/25/1967/LBC,East Devon,Variation of condition 2 (approved plans) on planning permission 24/2567/LBC (Proposed external works include the removal of a flat roof ...,"Variation of condition 2 (approved plans) on planning permission 24/2567/LBC (Proposed external works include the removal of a flat roof storage building. Introduce a new single storey storage for garden implements, logs and solar battery and a green house. New boundary (road wall) and gate pier and metal gates. Introduce an estate type open metal fence and solar panel array within the setting. Reduce existing chimney to roof level and rebuild to the same height. Replace external door with new to match existing including glazing. Replace fanlight glazing above front door and paint to an agreed colour. Replace two windows (W1 & W2) at ground and first floor and introduce flush slate roof vents at the rear and repair stone boundary wall. Internal works include reconfiguring the rear bathroom to provide an ensuite, including partitions and a new door and create and ensuite shower in the main bedroom at first floor and introduce a sun-pipe and remove existing soil pipes on the back elevation. Replace insulated floors to part of the ground floor and provide an accessible shower and toilet at ground floor. Replace existing fireplace in downstairs dining room in a traditional style and introduce a new log burner in the sitting room.) to replace drawing 2204/15 with 2204/15A to show relocation of greenhouse and existing shed.",Conditions,,,Small,Undecided,,2025-09-24,None,2025-10-10T07:48:10.136833,Rock Farm Townsend Beer Seaton EX12 3LH,EX12 3LH,,,https://www.planit.org.uk/planapplic/EastDevon/25/1967/LBC/,Pending,11.0
Rochdale/25/00986/VRCON,Rochdale,"Application to vary condition 1 (Approved Plans) of reserved matters application 25/00177/REM (access, appearance, landscaping and layout...","Application to vary condition 1 (Approved Plans) of reserved matters application 25/00177/REM (access, appearance, landscaping and layout pursuant to application 24/00646/OUT for the erection of a two storey building comprising of a retail unit at ground floor and one, two bedroom apartment at first floor) to include the provision of a roller shutter to the shop front and the installation of Solar PV panels to the front and rear roof slope.",Conditions,,,Small,Undecided,,2025-09-24,None,2025-10-13T08:28:06.038124,Land At Boarshaw Road / Clough Street Middleton M24 2WQ,M24 2WQ,,,https://www.planit.org.uk/planapplic/Rochdale/25/00986/VRCON/,Pending,
WestOxfordshire/25/02199/HHD,West Oxfordshire,Installation of PV solar panels to South and West roof slopes,Installation of PV solar panels to South and West roof slopes,Full,,,Small,Undecided,,2025-09-24,None,2025-10-14T08:39:28.189544,The Hirsell Field Assarts Witney Oxfordshire OX29 9NQ,OX29 9NQ,,,https://www.planit.org.uk/planapplic/WestOxfordshire/25/02199/HHD/,Pending,
Huntingdonshire/25/01864/PSPPA,Huntingdonshire,Installation of solar photovoltaic panels on the roofs of 5no. existing agricultural buildings.,Installation of solar photovoltaic panels on the roofs of 5no. existing agricultural buildings.,Outline,,,Small,Undecided,,2025-09-24,None,2025-10-14T08:06:32.375456,Bridge Farm Holme Fen Drove Colne Huntingdon PE28 3RE,PE28 3RE,,,https://www.planit.org.uk/planapplic/Huntingdonshire/25/01864/PSPPA/,Pending,
ForestOfDean/P1202/25/CONSUL,Forest of Dean,Lime Down Solar Project. Adequacy of consultation request. DCO Pre-application,Lime Down Solar Project. Adequacy of consultation request. DCO Pre-application,Outline,,,Small,Undecided,,2025-09-24,None,2025-09-25T08:05:44.001134,Land North Of Hullavington Wiltshire,None,,,https://www.planit.org.uk/planapplic/ForestOfDean/P1202/25/CONSUL/,Pending,
Kirklees/2025/92683,Kirklees,"Discharge of details reserved by conditions 17 (landscaping), 18 (solar array) and 21 (tree T10/bats) on previous permission 2024/91760 f...","Discharge of details reserved by conditions 17 (landscaping), 18 (solar array) and 21 (tree T10/bats) on previous permission 2024/91760 for erection of 19 dwellinghouses with associated car parking, landscaping and boundary treatment and other associated works",Conditions,,,Medium,None,,2025-09-24,None,2025-10-14T08:08:48.947012,"Land adj Healey Junior Infants and Nursery School, Healey Lane, Healey, Batley, WF17 8BN",WF17 8BN,,,https://www.planit.org.uk/planapplic/Kirklees/2025/92683/,Pending,44.0
Monmouthshire/DM/2025/01249,Monmouthshire,"Amendment of Condition 6 of consent DNS/3252305 (DM/2022/00137), referring to the approved Construction Traffic Management Plan. The revi...","Amendment of Condition 6 of consent DNS/3252305 (DM/2022/00137), referring to the approved Construction Traffic Management Plan. The revised condition wording should refer to the newly prepared CTMP (ref: 5229-01-CTMP Great House Solar Farm FINAL Rev D).",Amendment,,,Small,Undecided,,2025-09-24,None,2025-10-14T08:13:42.282667,Great House Farm Great House Road Penpergwm Monmouthshire NP7 9UY,NP7 9UY,,,https://www.planit.org.uk/planapplic/Monmouthshire/DM/2025/01249/,Pending,
Walsall/25/1056,Walsall,Full planning application for solar panels on the rear elevation and new externally applied wall insulation with render finish. Colour to...,Full planning application for solar panels on the rear elevation and new externally applied wall insulation with render finish. Colour to be RAL 9003 (white).,Full,,,Small,None,,2025-09-24,None,2025-10-13T08:41:30.767987,"1, 3, 7, 8, 15, 27, 29, 31, 80, 84, 86, 92, CHASE ROAD, BLOXWICH, WALSALL, WS3 2PT",WS3 2PT,,,https://www.planit.org.uk/planapplic/Walsall/25/1056/,Pending,100.0
EastDevon/25/1792/VAR,East Devon,Variation of condition 2 (approved plans) and condition 5 (Surface water drainage) on planning permission 24/2566/FUL (Removal of single ...,Variation of condition 2 (approved plans) and condition 5 (Surface water drainage) on planning permission 24/2566/FUL (Removal of single storey store on front elevation and widening of vehicle access. Installation of Solar PV ground array with protective fencing. Construction of detached store to rear and greenhouse to south east elevation and replacement chimneys) to replace drawing 2204/15 with 2204/15A to show relocation of greenhouse and existing shed and to replace drawing 2204/12A with 2204/22C Rev C to allow the new building to connect to the existing drainage system respectively.,Conditions,,,Small,Undecided,,2025-09-24,None,2025-10-13T07:56:58.698975,Rock Farm Townsend Beer Devon EX12 3LH,EX12 3LH,,,https://www.planit.org.uk/planapplic/EastDevon/25/1792/VAR/,Pending,11.0
EastDevon/25/1967/VAR,East Devon,Variation of condition 2 (approved plans) on planning permission 24/2567/LBC (Proposed external works include the removal of a flat roof ...,"Variation of condition 2 (approved plans) on planning permission 24/2567/LBC (Proposed external works include the removal of a flat roof storage building. Introduce a new single storey storage for garden implements, logs and solar battery and a green house. New boundary (road wall) and gate pier and metal gates. Introduce an estate type open metal fence and solar panel array within the setting. Reduce existing chimney to roof level and rebuild to the same height. Replace external door with new to match existing including glazing. Replace fanlight glazing above front door and paint to an agreed colour. Replace two windows (W1 & W2) at ground and first floor and introduce flush slate roof vents at the rear and repair stone boundary wall. Internal works include reconfiguring the rear bathroom to provide an ensuite, including partitions and a new door and create and ensuite shower in the main bedroom at first floor and introduce a sun-pipe and remove existing soil pipes on the back elevation. Replace insulated floors to part of the ground floor and provide an accessible shower and toilet at ground floor. Replace existing fireplace in downstairs dining room in a traditional style and introduce a new log burner in the sitting room.) to replace drawing 2204/15 with 2204/15A to show relocation of greenhouse and existing shed.",Conditions,,,Small,Undecided,,2025-09-24,None,2025-10-13T07:56:58.774491,Rock Farm Townsend Beer Seaton EX12 3LH,EX12 3LH,,,https://www.planit.org.uk/planapplic/EastDevon/25/1967/VAR/,Pending,11.0
Dumfries/25/1778/LBC,Dumfries,LATE LISTED BUILDING CONSENT FOR THE INSTALLATION OF ROOF MOUNTED SOLAR PANELS TO THE WEST ELEVATION OF DWELLINGHOUSE,LATE LISTED BUILDING CONSENT FOR THE INSTALLATION OF ROOF MOUNTED SOLAR PANELS TO THE WEST ELEVATION OF DWELLINGHOUSE,Heritage,,,Small,Undecided,,2025-09-24,None,2025-10-04T09:19:10.905705,Coshogle Bothy Cottage Enterkinfoot DG3 5BZ,DG3 5BZ,,,https://www.planit.org.uk/planapplic/Dumfries/25/1778/LBC/,Pending,
ArmaghBanbridgeCraigavon/LA08/2025/1138/F,Armagh Banbridge Craigavon,Erection of replacement dwelling with solar panels and ancillary domestic outbuilding,Erection of replacement dwelling with solar panels and ancillary domestic outbuilding,Full,,,Small,Undecided,,2025-09-24,None,2025-10-14T07:31:09.804928,"7 Killuney Park Road, Armagh, BT61 9HG",BT61 9HG,,,https://www.planit.org.uk/planapplic/ArmaghBanbridgeCraigavon/LA08/2025/1138/F/,Pending,
EastLothian/25/01084/P,East Lothian,Installation of solar panels,Installation of solar panels,Full,,,Small,None,,2025-09-24,None,2025-10-04T09:30:39.51338,Tron Cottage The Wynd Gifford EH41 4QT,EH41 4QT,,,https://www.planit.org.uk/planapplic/EastLothian/25/01084/P/,Pending,2.0
Wandsworth/2025/3328,Wandsworth,Determination as to whether prior approval is required for installation of solar panels on a flat roof.,Determination as to whether prior approval is required for installation of solar panels on a flat roof.,Outline,,,Small,Undecided,,2025-09-23,None,2025-10-14T08:36:47.996617,13 Henning Street SW11 3DR,SW11 3DR,,,https://www.planit.org.uk/planapplic/Wandsworth/2025/3328/,Pending,
Erewash/0825/0028,Erewash,"Installation and operation of solar farm for 40 years, comprising ground-mounted solar arrays, with ancillary buildings and plant, and in...","Installation and operation of solar farm for 40 years, comprising ground-mounted solar arrays, with ancillary buildings and plant, and including CCTV cameras, weather station, access works/tracks, landscaping/ecological works, deer/security fencing, and temporary compound/facilities for construction phase.",Full,,,Medium,Undecided,,2025-09-23,None,2025-10-14T07:58:11.938919,Land to west of Boyah Grange Potato Pit Lane Dale Abbey Derbyshire,None,,,https://www.planit.org.uk/planapplic/Erewash/0825/0028/,Pending,
